geocode_address	above_low	above_high	time	lat	lng
104 SYDNEY ST, NEWFARM, BRISBANE	0.3	-0.1	29/01/2013 11:00:00 AM	-27.467797	153.048002
1040 STANLEY ST, EASTBRISBANE, BRISBANE	2.5	-1	29/01/2013 11:00:00 AM	-27.487425	153.050627
1042 A BRUNSWICK ST, NEWFARM, BRISBANE	2.4	0.5	29/01/2013 11:00:00 AM	-27.471297	153.052106
1042 BRUNSWICK ST, NEWFARM, BRISBANE	0.6	-4.5	29/01/2013 11:00:00 AM	-27.471297	153.052106
1042 BRUNSWICK ST, NEWFARM, BRISBANE	0.9	-2.2	29/01/2013 11:00:00 AM	-27.471297	153.052106
1043 C LYTTON RD, MURARRIE, BRISBANE	2	-8	29/01/2013 11:00:00 AM	-27.449157	153.118785
1047 ANN ST, FORTITUDEVALLEY, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.451007	153.0411072
105 A TINGIRA ST, PINKENBA, BRISBANE	2.2	-0.1	29/01/2013 11:00:00 AM	-27.421903	153.1258006
105 BARTON RD, HAWTHORNE, BRISBANE	0.1	-0.4	29/01/2013 11:00:00 AM	-27.458624	153.057947
105 GRAFTON ST, WINDSOR, BRISBANE	0.3	-0.1	29/01/2013 11:00:00 AM	-27.43328	153.038006
105 KING ARTHUR TCE, TENNYSON, BRISBANE	2.1	-7.5	29/01/2013 9:50:00 AM	-27.524107	153.001668
105 LATHER RD, BELLBOWRIE, BRISBANE	6.1	-15.8	29/01/2013 7:05:00 AM	-27.555844	152.903486
105 LEYBOURNE ST, CHELMER, BRISBANE	0.4	-2.4	29/01/2013 9:40:00 AM	-27.5161995	152.9827716
105 MERTHYR RD, NEWFARM, BRISBANE	0.4	-1.3	29/01/2013 11:00:00 AM	-27.466465	153.047972
105 MUNRO ST, STLUCIA, BRISBANE	1.6	-1	29/01/2013 10:25:00 AM	-27.496699	153.005271
105 NORMAN AVE, NORMANPARK, BRISBANE	0.3	-2.8	29/01/2013 11:00:00 AM	-27.479155	153.057645
105 OKEEFE ST, GREENSLOPES, BRISBANE	0.2	-1.1	29/01/2013 11:00:00 AM	-27.498314	153.042155
105 ROME ST, YERONGA, BRISBANE	3.6	-8.2	29/01/2013 10:00:00 AM	-27.515714	153.00877
105 RYAN ST, WESTEND, BRISBANE	1.2	-5.7	29/01/2013 10:25:00 AM	-27.489619	153.006112
105 SANDMERE RD, PINKENBA, BRISBANE	0.7	-8.7	29/01/2013 11:00:00 AM	-27.38825	153.144019
105 TINGIRA ST, PINKENBA, BRISBANE	2.1	-3.7	29/01/2013 11:00:00 AM	-27.421903	153.1258006
105 YOUNGS RD, HEMMANT, BRISBANE	0.9	-1.9	29/01/2013 11:00:00 AM	-27.45154	153.135704
1050 STANLEY ST, COORPAROO, BRISBANE	2.5	-0.9	29/01/2013 11:00:00 AM	-27.487423	153.051251
1051 LYTTON RD, MURARRIE, BRISBANE	2.2	-26.3	29/01/2013 11:00:00 AM	-27.4513756	153.1116647
1052 OXLEY RD, OXLEY, BRISBANE	3.8	-0.8	29/01/2013 9:50:00 AM	-27.557416	152.980979
1055 ANN ST, FORTITUDEVALLEY, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.4512242	153.0411299
1058 ANN ST, FORTITUDEVALLEY, BRISBANE	0.2	-2.8	29/01/2013 11:00:00 AM	-27.451883	153.040186
1059 ANN ST, FORTITUDEVALLEY, BRISBANE	0.5	-0.6	29/01/2013 11:00:00 AM	-27.4506282	153.0410178
1059 OXLEY RD, OXLEY, BRISBANE	1.8	-0.1	29/01/2013 9:50:00 AM	-27.5575162	152.9780824
106 A FINSBURY ST, WILSTON, BRISBANE	2.6	-4.1	29/01/2013 11:00:00 AM	-27.441692	153.014095
106 A VICTORIA ST, WESTEND, BRISBANE	0.9	-2.6	29/01/2013 10:35:00 AM	-27.4815656	153.0009069
106 ALBION RD, WINDSOR, BRISBANE	0	-1.3	29/01/2013 11:00:00 AM	-27.429525	153.036549
106 B VICTORIA ST, WESTEND, BRISBANE	1	-1	29/01/2013 10:35:00 AM	-27.4815656	153.0009069
106 BARTON RD, HAWTHORNE, BRISBANE	0.1	-0.9	29/01/2013 11:00:00 AM	-27.459179	153.057945
106 BENJAMIN PL, LYTTON, BRISBANE	0.8	-1	29/01/2013 11:00:00 AM	-27.4332516	153.136816
106 CARLILL LANE, HEMMANT, BRISBANE	2.2	-1.4	29/01/2013 11:00:00 AM	-27.4516275	153.1238734
106 FINSBURY ST, WILSTON, BRISBANE	2.2	-2.9	29/01/2013 11:00:00 AM	-27.441692	153.014095
106 GRAFTON ST, WINDSOR, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.432752	153.038146
106 MEDWAY ST, ROCKLEA, BRISBANE	0.5	-1.9	29/01/2013 9:50:00 AM	-27.541772	153.006656
106 ROME ST, YERONGA, BRISBANE	2.6	-11.8	29/01/2013 10:00:00 AM	-27.515824	153.009622
106 VIRGINIA AVE, HAWTHORNE, BRISBANE	0.8	-13.5	29/01/2013 11:00:00 AM	-27.465257	153.056277
1060 STANLEY ST, COORPAROO, BRISBANE	1.1	-0.8	29/01/2013 11:00:00 AM	-27.487481	153.051707
1062 ANN ST, FORTITUDEVALLEY, BRISBANE	1.1	-1.9	29/01/2013 11:00:00 AM	-27.451074	153.040693
1069 OXLEY RD, OXLEY, BRISBANE	2.4	-1.2	29/01/2013 9:50:00 AM	-27.558021	152.977788
107 CASTLEMAINE ST, MILTON, BRISBANE	0.9	0.1	29/01/2013 10:40:00 AM	-27.4668708	153.00858
107 GRANVILLE ST, WILSTON, BRISBANE	1.6	-4.3	29/01/2013 11:00:00 AM	-27.441834	153.0210985
107 KING ARTHUR TCE, TENNYSON, BRISBANE	3.6	-8.6	29/01/2013 9:50:00 AM	-27.5244577	153.0017337
107 MERTHYR RD, NEWFARM, BRISBANE	0.5	-1.4	29/01/2013 11:00:00 AM	-27.466396	153.048039
107 MILTON RD, MILTON, BRISBANE	0.4	-1.6	29/01/2013 10:40:00 AM	-27.4674245	153.0083696
107 MUNRO ST, STLUCIA, BRISBANE	1.3	-0.6	29/01/2013 10:25:00 AM	-27.496789	153.005254
107 OKEEFE ST, GREENSLOPES, BRISBANE	0.4	-1.9	29/01/2013 11:00:00 AM	-27.498364	153.042264
107 ROSECLIFFE ST, DUTTONPARK, BRISBANE	3.4	-16.7	29/01/2013 10:20:00 AM	-27.4939606	153.0207569
107 RYAN ST, WESTEND, BRISBANE	1.8	-5.8	29/01/2013 10:25:00 AM	-27.4897886	153.0057939
107 WENDOUREE CRES, WESTLAKE, BRISBANE	5.2	-5.6	29/01/2013 7:40:00 AM	-27.545456	152.904682
1079 OXLEY RD, OXLEY, BRISBANE	1.9	-4	29/01/2013 9:50:00 AM	-27.558743	152.975746
108  SYDNEY ST, NEWFARM, BRISBANE	0.9	-0.5	29/01/2013 11:00:00 AM	-27.467629	153.048166
108 ALBION RD, WINDSOR, BRISBANE	0	-1.4	29/01/2013 11:00:00 AM	-27.429511	153.036446
108 BARTON RD, HAWTHORNE, BRISBANE	0.3	-0.2	29/01/2013 11:00:00 AM	-27.45915	153.057744
108 BOUNDARY RD, OXLEY, BRISBANE	1.1	-5.5	29/01/2013 9:50:00 AM	-27.571267	152.982317
108 BOUNDARY ST, TINGALPA, BRISBANE	0.2	-1.7	29/01/2013 11:00:00 AM	-27.469479	153.120395
108 DUNN RD, ROCKLEA, BRISBANE	2.3	-6.6	29/01/2013 9:50:00 AM	-27.553489	152.99917
108 HILDA ST, CORINDA, BRISBANE	5	-20.1	29/01/2013 9:20:00 AM	-27.5360994	152.9746605
108 LAMBERT ST, KANGAROOPOINT, BRISBANE	1.7	-15.4	29/01/2013 11:00:00 AM	-27.47458	153.039231
108 LUTWYCHE RD, WINDSOR, BRISBANE	0.4	-3.3	29/01/2013 11:00:00 AM	-27.441943	153.030039
108 MACQUARIE ST, STLUCIA, BRISBANE	0.4	-3.3	29/01/2013 10:25:00 AM	-27.492639	153.005605
108 QUAY ST, BULIMBA, BRISBANE	1.7	-2	29/01/2013 11:00:00 AM	-27.445748	153.05133
108 ROME ST, YERONGA, BRISBANE	3.1	-10.4	29/01/2013 10:00:00 AM	-27.515755	153.009933
108 SYDNEY ST, NEWFARM, BRISBANE	1	-0.9	29/01/2013 11:00:00 AM	-27.467629	153.048166
1083 STANLEY ST, COORPAROO, BRISBANE	2.5	-0.8	29/01/2013 11:00:00 AM	-27.488125	153.052573
109 BARTON RD, HAWTHORNE, BRISBANE	0.1	-0.4	29/01/2013 11:00:00 AM	-27.458602	153.057796
109 HEMMANT-TINGALPA RD, HEMMANT, BRISBANE	2	-1.9	29/01/2013 11:00:00 AM	-27.4517802	153.1285012
109 KING ARTHUR TCE, TENNYSON, BRISBANE	4.6	-9.2	29/01/2013 9:50:00 AM	-27.524151	153.001968
109 LEYBOURNE ST, CHELMER, BRISBANE	0.8	-1.9	29/01/2013 9:40:00 AM	-27.5162286	152.9829724
109 MERTHYR RD, NEWFARM, BRISBANE	0.3	-1.6	29/01/2013 11:00:00 AM	-27.466328	153.048105
109 MUNRO ST, STLUCIA, BRISBANE	1.2	-0.6	29/01/2013 10:25:00 AM	-27.496878	153.005238
109 MUSGRAVE RD, COOPERSPLAINS, BRISBANE	0.2	-6.8	29/01/2013 9:50:00 AM	-27.562481	153.028674
109 NORMAN AVE, NORMANPARK, BRISBANE	0.2	-2.5	29/01/2013 11:00:00 AM	-27.479288	153.057784
109 OLDFIELD RD, SINNAMONPARK, BRISBANE	2.4	-10.4	29/01/2013 8:45:00 AM	-27.540764	152.950523
109 RYAN ST, WESTEND, BRISBANE	1.5	-6.1	29/01/2013 10:25:00 AM	-27.4894303	153.0063689
109 WIGLOW ST, WACOL, BRISBANE	8.6	-60.3	29/01/2013 5:20:00 AM	-27.593386	152.907678
109 WITTON RD, INDOOROOPILLY, BRISBANE	4.5	-16.4	29/01/2013 9:30:00 AM	-27.5067086	152.9665297
1098 LYTTON RD, MURARRIE, BRISBANE	0.6	-2.3	29/01/2013 11:00:00 AM	-27.4462739	153.112043
11  CAMFORD ST, MILTON, BRISBANE	0.2	-0.8	29/01/2013 10:40:00 AM	-27.4721003	153.0011152
11  TEMPLE ST, COORPAROO, BRISBANE	0.3	-1.2	29/01/2013 11:00:00 AM	-27.4887411	153.056133
11 A HORACE ST, WINDSOR, BRISBANE	0.4	-1.9	29/01/2013 11:00:00 AM	-27.444015	153.030901
11 A LONGMAN TCE, CHELMER, BRISBANE	2.5	-6	29/01/2013 9:35:00 AM	-27.506468	152.972378
11 A MONTAGUE RD, SOUTHBRISBANE, BRISBANE	1.6	-1.5	29/01/2013 10:50:00 AM	-27.469686	153.016349
11 A TIMARU CL, WESTLAKE, BRISBANE	5.7	-7.4	29/01/2013 7:50:00 AM	-27.542921	152.925326
11 A WATERLINE CRES, BULIMBA, BRISBANE	1.1	-1.6	29/01/2013 11:00:00 AM	-27.456173	153.05351
11 ADDISON ST, WINDSOR, BRISBANE	2.5	-0.3	29/01/2013 11:00:00 AM	-27.440595	153.034677
11 AGNES ST, ALBION, BRISBANE	0.6	0.1	29/01/2013 11:00:00 AM	-27.440809	153.047174
11 ALFORD ST, NEWFARM, BRISBANE	0.1	-0.2	29/01/2013 11:00:00 AM	-27.46598	153.048275
11 ALLAWAH ST, YEERONGPILLY, BRISBANE	0.5	-2.2	29/01/2013 9:50:00 AM	-27.530433	153.009902
11 AMY ST, ALBION, BRISBANE	0.3	-0.2	29/01/2013 11:00:00 AM	-27.4405616	153.0463285
11 APURLA CT, KARANADOWNS, BRISBANE	11	-21	29/01/2013 5:35:00 PM	-27.546096	152.832574
11 ARINGA CRES, KARANADOWNS, BRISBANE	11.1	-15.8	29/01/2013 6:15:00 PM	-27.547379	152.828939
11 ATKINSON DR, KARANADOWNS, BRISBANE	3.8	-11.7	29/01/2013 9:50:00 PM	-27.555752	152.807291
11 AVEBURY ST, WESTEND, BRISBANE	0.8	-4.6	29/01/2013 10:25:00 AM	-27.489716	153.004254
11 B WATERLINE CRES, BULIMBA, BRISBANE	0.3	-1.5	29/01/2013 11:00:00 AM	-27.456173	153.05351
11 BARKER ST, EASTBRISBANE, BRISBANE	0.3	-1.6	29/01/2013 11:00:00 AM	-27.483631	153.050331
11 BARRAMUL ST, BULIMBA, BRISBANE	0	-1	29/01/2013 11:00:00 AM	-27.453408	153.057194
11 BAYSWATER ST, PADDINGTON, BRISBANE	0.4	-1	29/01/2013 10:40:00 AM	-27.466742	152.997938
11 BEVIS ST, BULIMBA, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.454402	153.060555
11 BILLAGALL DR, KARANADOWNS, BRISBANE	2.2	-24.3	29/01/2013 2:25:00 PM	-27.5398949	152.8278988
11 BOGAN ST, ALBION, BRISBANE	0.5	0.1	29/01/2013 11:00:00 AM	-27.4357715	153.0443934
11 BOUNDARY RD, INDOOROOPILLY, BRISBANE	0.5	-3.2	29/01/2013 9:35:00 AM	-27.508488	152.963768
11 BREAKFAST CREEK RD, NEWSTEAD, BRISBANE	1.4	-1.5	29/01/2013 11:00:00 AM	-27.4486329	153.0426727
11 BYRON ST, BULIMBA, BRISBANE	0.6	-1.2	29/01/2013 11:00:00 AM	-27.4439185	153.0631322
11 CAMFORD ST, MILTON, BRISBANE	0.9	-1.6	29/01/2013 10:40:00 AM	-27.4721003	153.0011152
11 CANBERRA ST, HEMMANT, BRISBANE	0	-1.2	29/01/2013 11:00:00 AM	-27.4439968	153.1264553
11 CARR ST, BULIMBA, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.45614	153.060749
11 CRESWELL ST, NEWSTEAD, BRISBANE	0.3	0	29/01/2013 11:00:00 AM	-27.448031	153.043286
11 CULLEN ST, WINDSOR, BRISBANE	0.3	0.1	29/01/2013 11:00:00 AM	-27.441177	153.028814
11 DARNLEY ST, ROCKLEA, BRISBANE	0.4	-0.9	29/01/2013 9:50:00 AM	-27.545868	153.011045
11 DERWENT PL, RIVERHILLS, BRISBANE	6.2	-11.3	29/01/2013 6:55:00 AM	-27.558786	152.901129
11 DIDSWITH ST, EASTBRISBANE, BRISBANE	0.7	-1.3	29/01/2013 11:00:00 AM	-27.4906415	153.0464665
11 DONALDSON ST, NORMANPARK, BRISBANE	0.8	0.2	29/01/2013 11:00:00 AM	-27.476558	153.054115
11 ELLIOT ST, ALBION, BRISBANE	0.2	-0.7	29/01/2013 11:00:00 AM	-27.4343669	153.0445078
11 EVELYN ST, NEWSTEAD, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.44739	153.043524
11 FAGAN RD, HERSTON, BRISBANE	0.1	-2.6	29/01/2013 11:00:00 AM	-27.444687	153.02134
11 GALAH ST, ROCKLEA, BRISBANE	0.3	-0.4	29/01/2013 9:50:00 AM	-27.549173	153.015185
11 GARTRELL ST, ALBION, BRISBANE	0.5	0.3	29/01/2013 11:00:00 AM	-27.437728	153.044391
11 GILLAN ST, NORMANPARK, BRISBANE	0.4	-2.1	29/01/2013 11:00:00 AM	-27.476736	153.050531
11 GLADSTONE ST, OXLEY, BRISBANE	0.7	-1	29/01/2013 9:50:00 AM	-27.554187	152.978239
11 GLASNEVIN ST, INDOOROOPILLY, BRISBANE	3.4	-29.6	29/01/2013 9:40:00 AM	-27.506625	152.978563
11 GLENFIELD ST, WESTEND, BRISBANE	0.9	-7.7	29/01/2013 10:25:00 AM	-27.48972	153.008857
11 GRIFFITH ST, NEWFARM, BRISBANE	0.3	-3.6	29/01/2013 11:00:00 AM	-27.472557	153.041807
11 HEMMANT-TINGALPA RD, HEMMANT, BRISBANE	0.3	-1.5	29/01/2013 11:00:00 AM	-27.446132	153.125706
11 HEUSSLER TCE, MILTON, BRISBANE	0.3	-0.1	29/01/2013 10:40:00 AM	-27.464316	153.007184
11 HUTCHESON ST, ALBION, BRISBANE	0.7	0.4	29/01/2013 11:00:00 AM	-27.440142	153.045155
11 HUXHAM TCE, AUCHENFLOWER, BRISBANE	1.2	-3.9	29/01/2013 10:40:00 AM	-27.471807	152.999361
11 INGHAMS PL, HEMMANT, BRISBANE	0.3	-2.2	29/01/2013 11:00:00 AM	-27.440996	153.137643
11 IVY ST, INDOOROOPILLY, BRISBANE	2.1	-9.6	29/01/2013 9:40:00 AM	-27.507579	152.979833
11 JOHNSTONE ST, SHERWOOD, BRISBANE	1.3	-1.9	29/01/2013 9:50:00 AM	-27.529641	152.988254
11 JOSEPH ST, SHERWOOD, BRISBANE	2.4	-4.4	29/01/2013 9:25:00 AM	-27.528994	152.973056
11 KANGALOON ST, JINDALEE, BRISBANE	1.2	-3.5	29/01/2013 8:45:00 AM	-27.530911	152.936694
11 KING ARTHUR TCE, TENNYSON, BRISBANE	0.6	-6.8	29/01/2013 9:50:00 AM	-27.524129	152.996299
11 KURILPA ST, WESTEND, BRISBANE	0.2	-1.9	29/01/2013 10:35:00 AM	-27.482977	153.00248
11 LAIDLAW PDE, EASTBRISBANE, BRISBANE	1.8	-9.5	29/01/2013 11:00:00 AM	-27.4766506	153.0486703
11 LOGAN AVE, OXLEY, BRISBANE	0.3	-1.4	29/01/2013 9:50:00 AM	-27.56191	152.979656
11 LONGFELLOW ST, NORMANPARK, BRISBANE	0.5	-2.9	29/01/2013 11:00:00 AM	-27.479395	153.059547
11 LONGMAN TCE, CHELMER, BRISBANE	2.8	-6.3	29/01/2013 9:35:00 AM	-27.506468	152.972378
11 LOTUS ST, WOOLLOONGABBA, BRISBANE	0.2	-1	29/01/2013 11:00:00 AM	-27.490425	153.040839
11 LUCY ST, GREENSLOPES, BRISBANE	0.6	-2.2	29/01/2013 11:00:00 AM	-27.496591	153.047734
11 MCCONNELL ST, BULIMBA, BRISBANE	1.3	-1.3	29/01/2013 11:00:00 AM	-27.442884	153.059712
11 MINAJI CT, KARANADOWNS, BRISBANE	10.9	-20	29/01/2013 5:35:00 PM	-27.545833	152.833549
11 MOOLABIN CRES, YEERONGPILLY, BRISBANE	0.7	-0.4	29/01/2013 9:50:00 AM	-27.53075	153.011004
11 MORLEY ST, CHELMER, BRISBANE	3.7	-4.8	29/01/2013 9:30:00 AM	-27.51388	152.968197
11 NALYA CRES, KARANADOWNS, BRISBANE	12.7	-17.5	29/01/2013 5:10:00 PM	-27.544657	152.84085
11 NARIEL ST, ALBION, BRISBANE	0.5	-0.5	29/01/2013 11:00:00 AM	-27.440241	153.044326
11 NAWALLA CT, KARANADOWNS, BRISBANE	11.5	-17.4	29/01/2013 5:10:00 PM	-27.545518	152.835908
11 NEILL ST, PINKENBA, BRISBANE	0.5	0	29/01/2013 11:00:00 AM	-27.4235425	153.1179622
11 NOBLE ST, WILSTON, BRISBANE	0.3	-1.3	29/01/2013 11:00:00 AM	-27.437647	153.022389
11 NORMAN AVE, NORMANPARK, BRISBANE	0.4	-3.9	29/01/2013 11:00:00 AM	-27.475596	153.054653
11 ORSOVA ST, PINKENBA, BRISBANE	0.4	-0.3	29/01/2013 11:00:00 AM	-27.427452	153.113995
11 PALM AVE, SHERWOOD, BRISBANE	1	-5.1	29/01/2013 9:50:00 AM	-27.531773	152.986559
11 PARK AVE, AUCHENFLOWER, BRISBANE	0.7	-5.5	29/01/2013 10:35:00 AM	-27.477669	152.994461
11 PARK RD, YERONGA, BRISBANE	0.5	-0.4	29/01/2013 10:10:00 AM	-27.514265	153.020197
11 PRESTWICK ST, OXLEY, BRISBANE	0.8	-3.7	29/01/2013 9:50:00 AM	-27.55295	152.981554
11 RAMSAY RD, HEMMANT, BRISBANE	0.1	-0.2	29/01/2013 11:00:00 AM	-27.446195	153.124742
11 REACH PL, BULIMBA, BRISBANE	0	-1.5	29/01/2013 11:00:00 AM	-27.454749	153.056996
11 RIVERBEND PL, BULIMBA, BRISBANE	0.1	-1.3	29/01/2013 11:00:00 AM	-27.454244	153.056134
11 ROSECLIFFE ST, HIGHGATEHILL, BRISBANE	2.1	-30.2	29/01/2013 10:20:00 AM	-27.492184	153.017315
11 ROSS ST, NEWSTEAD, BRISBANE	0.1	-0.6	29/01/2013 11:00:00 AM	-27.444037	153.042602
11 SANDGATE RD, ALBION, BRISBANE	0.5	-0.2	29/01/2013 11:00:00 AM	-27.4405389	153.0446869
11 SANDMERE RD, PINKENBA, BRISBANE	0.1	-2.3	29/01/2013 11:00:00 AM	-27.393258	153.139887
11 SHOEBURY ST, ROCKLEA, BRISBANE	2.9	-0.3	29/01/2013 9:50:00 AM	-27.543197	153.00601
11 STEVENS ST, YERONGA, BRISBANE	2.1	-12	29/01/2013 9:55:00 AM	-27.518893	153.012599
11 STRICKLAND TCE, SHERWOOD, BRISBANE	4.3	-2.9	29/01/2013 9:50:00 AM	-27.528329	152.989532
11 SUTTON ST, CHELMER, BRISBANE	3.6	-4	29/01/2013 9:35:00 AM	-27.510053	152.968893
11 SWAGGIES CT, RIVERHILLS, BRISBANE	1.4	-7.7	29/01/2013 6:15:00 AM	-27.565619	152.9206106
11 TATE ST, ALBION, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.433759	153.044909
11 TEMPLE ST, COORPAROO, BRISBANE	0.2	-1.5	29/01/2013 11:00:00 AM	-27.4887411	153.056133
11 THALIA CT, CORINDA, BRISBANE	2.6	-6.6	29/01/2013 9:50:00 AM	-27.543059	152.989533
11 TIMARU CL, WESTLAKE, BRISBANE	0.9	-7.7	29/01/2013 8:00:00 AM	-27.542921	152.925326
11 TORWOOD ST, AUCHENFLOWER, BRISBANE	1.4	0.8	29/01/2013 10:40:00 AM	-27.4699	152.999513
11 TURBO DR, COORPAROO, BRISBANE	1.5	0.4	29/01/2013 11:00:00 AM	-27.493779	153.047867
11 VIVIAN ST, TENNYSON, BRISBANE	3.3	-5.9	29/01/2013 9:50:00 AM	-27.525156	152.996491
11 WALTER ST, BULIMBA, BRISBANE	0.4	-0.2	29/01/2013 11:00:00 AM	-27.455855	153.061226
11 WATERLINE CRES, BULIMBA, BRISBANE	1.9	-1.6	29/01/2013 11:00:00 AM	-27.456173	153.05351
11 WITTONGA CT, KARANADOWNS, BRISBANE	11.9	-16.3	29/01/2013 5:10:00 PM	-27.545832	152.834755
11 YARRABIN ST, COORPAROO, BRISBANE	1.9	-4.7	29/01/2013 11:00:00 AM	-27.48989	153.055414
11 YOUNGS RD, HEMMANT, BRISBANE	0.4	-1.8	29/01/2013 11:00:00 AM	-27.452555	153.142122
110  KINGSFORD SMITH DR, HAMILTON, BRISBANE	0.6	-1.2	29/01/2013 11:00:00 AM	-27.4401271	153.0486986
110  KINGSFORD SMITH DR, HAMILTON, BRISBANE	0.6	-1.5	29/01/2013 11:00:00 AM	-27.4401271	153.0486986
110 A LAMBERT ST, KANGAROOPOINT, BRISBANE	2.7	1.1	29/01/2013 11:00:00 AM	-27.475091	153.039432
110 CLIVEDEN AVE, CORINDA, BRISBANE	0.5	-13	29/01/2013 9:15:00 AM	-27.548225	152.96963
110 KILKIVAN AVE, KENMORE, BRISBANE	3.9	-3.7	29/01/2013 8:15:00 AM	-27.514711	152.928177
110 KINGSFORD SMITH DR, HAMILTON, BRISBANE	0.5	-1.8	29/01/2013 11:00:00 AM	-27.4401271	153.0486986
110 LATHER RD, BELLBOWRIE, BRISBANE	5.2	-14.4	29/01/2013 7:15:00 AM	-27.555032	152.901541
110 LOVE ST, BULIMBA, BRISBANE	0.3	-1.4	29/01/2013 11:00:00 AM	-27.454852	153.055714
110 MAIN AVE, COORPAROO, BRISBANE	2.3	-2.8	29/01/2013 11:00:00 AM	-27.494251	153.048011
110 MAIN ST, KANGAROOPOINT, BRISBANE	1	-6.1	29/01/2013 11:00:00 AM	-27.4668443	153.0353807
110 QUAY ST, BULIMBA, BRISBANE	1.2	-1.9	29/01/2013 11:00:00 AM	-27.445662	153.051297
110 RIVERSIDE PL, MORNINGSIDE, BRISBANE	0.3	-0.9	29/01/2013 11:00:00 AM	-27.4496168	153.0800068
110 SHELLEY RD, KHOLO, BRISBANE	13	-102.3	30/01/2013 1:55:00 AM	-27.4995932	152.7525886
1109 STANLEY ST, COORPAROO, BRISBANE	0.2	-0.8	29/01/2013 11:00:00 AM	-27.487899	153.053751
111  MERTHYR RD, NEWFARM, BRISBANE	0	-1.7	29/01/2013 11:00:00 AM	-27.4657168	153.047615
111 A TINGIRA ST, PINKENBA, BRISBANE	1.7	-1.4	29/01/2013 11:00:00 AM	-27.4218138	153.1257455
111 BUTTERFIELD ST, HERSTON, BRISBANE	0.1	-2.6	29/01/2013 11:00:00 AM	-27.444659	153.023496
111 CASTLEMAINE ST, MILTON, BRISBANE	0.6	-0.2	29/01/2013 10:40:00 AM	-27.4669929	153.0085938
111 CULLEN AVE, EAGLEFARM, BRISBANE	0.5	-1.4	29/01/2013 11:00:00 AM	-27.4343848	153.088416
111 DESHON ST, WOOLLOONGABBA, BRISBANE	0.6	-0.6	29/01/2013 11:00:00 AM	-27.493351	153.047843
111 DOLLIS ST, ROCKLEA, BRISBANE	2.1	-4.8	29/01/2013 9:50:00 AM	-27.557219	153.022751
111 EAGLE ST, BRISBANECITY, BRISBANE	1	-4.7	29/01/2013 10:55:00 AM	-27.46759	153.030355
111 LATHER RD, BELLBOWRIE, BRISBANE	6	-15.2	29/01/2013 7:10:00 AM	-27.555497	152.904222
111 MERTHYR RD, NEWFARM, BRISBANE	0.1	-1.9	29/01/2013 11:00:00 AM	-27.4657168	153.047615
111 MUNRO ST, STLUCIA, BRISBANE	1.1	-0.6	29/01/2013 10:25:00 AM	-27.496968	153.005222
111 NORMAN AVE, NORMANPARK, BRISBANE	0.1	-2.1	29/01/2013 11:00:00 AM	
111 PRIORS POCKET RD, MOGGILL, BRISBANE	9.2	-44.7	29/01/2013 4:25:00 AM	
111 RYAN ST, WESTEND, BRISBANE	2.5	-6	29/01/2013 10:25:00 AM	-27.489648	153.006406
111 SANDGATE RD, ALBION, BRISBANE	0.3	-0.1	29/01/2013 11:00:00 AM	-27.4363506	153.0438855
111 WENDOUREE CRES, WESTLAKE, BRISBANE	3.9	-5.7	29/01/2013 7:40:00 AM	-27.545635	152.904553
1110 STANLEY ST, COORPAROO, BRISBANE	2.5	-1.6	29/01/2013 11:00:00 AM	-27.4872023	153.0536828
1115 LYTTON RD, MURARRIE, BRISBANE	0.8	-23.1	29/01/2013 11:00:00 AM	-27.448099	153.113482
1117 IPSWICH RD, MOOROOKA, BRISBANE	2.1	-9.1	29/01/2013 9:50:00 AM	-27.534648	153.014681
112 BARTON RD, HAWTHORNE, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.459136	153.057643
112 BOUNDARY ST, TINGALPA, BRISBANE	0.3	-1.4	29/01/2013 11:00:00 AM	-27.4693	153.120427
112 GROSS AVE, HEMMANT, BRISBANE	0.7	-11.2	29/01/2013 11:00:00 AM	-27.455685	153.125818
112 HILL END TCE, WESTEND, BRISBANE	2.8	-5.7	29/01/2013 10:30:00 AM	-27.4873914	152.9970304
112 HOME ST, FAIRFIELD, BRISBANE	0.1	-0.8	29/01/2013 10:15:00 AM	-27.505496	153.025056
112 KINGSFORD SMITH DR, HAMILTON, BRISBANE	0.4	-2	29/01/2013 11:00:00 AM	-27.439915	153.048717
112 MEDWAY ST, ROCKLEA, BRISBANE	0.4	-2.1	29/01/2013 9:50:00 AM	-27.541785	153.006121
112 OXLADE DR, NEWFARM, BRISBANE	2.4	-3.6	29/01/2013 11:00:00 AM	-27.4746199	153.0459261
112 PRATTEN ST, CORINDA, BRISBANE	3.1	-1.2	29/01/2013 9:50:00 AM	-27.549587	152.986046
112 QUAY ST, BULIMBA, BRISBANE	1.3	-2	29/01/2013 11:00:00 AM	-27.445579	153.051254
112 QUEENSCROFT ST, CHELMER, BRISBANE	4	-6.8	29/01/2013 9:40:00 AM	-27.510942	152.978929
